datetime,count,holiday,workday,temp,feels_like,temp_min,temp_max,humidity,wind_speed,weather_main
3/31/2020 12:00,113,0,1,10.35,9.03,8.97,11.01,61,1.34,Clouds
3/31/2020 13:00,116,0,1,10.71,9.4,9.54,11.21,60,0.45,Clouds
3/31/2020 14:00,127,0,1,10.87,9.58,9.94,11.49,60,0.45,Clouds
3/31/2020 15:00,121,0,1,11.92,10.63,10.84,13.16,56,0.89,Clouds
3/31/2020 16:00,149,0,1,12.52,11.24,10.94,13.28,54,1,Clouds
3/31/2020 17:00,159,0,1,12.61,11.34,11.44,13.71,54,0.89,Clouds
3/31/2020 18:00,124,0,1,12.8,11.55,11.6,13.71,54,0.45,Clouds
3/31/2020 19:00,51,0,1,12.42,11.23,11.22,13.28,58,0.89,Clouds
3/31/2020 20:00,25,0,1,12.04,10.97,9.93,13.51,64,1.34,Clouds
3/31/2020 21:00,9,0,1,10.14,9.22,7.97,11.49,77,1.79,Clouds
3/31/2020 22:00,8,0,1,9.09,8.79,7.44,9.82,82,1.34,Rain
3/31/2020 23:00,9,0,1,8.13,8.13,6.54,9.27,87,0.45,Rain
5/1/2020 0:00,9,0,1,14.41,14.31,13.58,15.38,92,0.89,Rain
5/1/2020 1:00,0,0,1,14.44,14.32,13.44,14.95,91,0.89,Rain
5/1/2020 2:00,4,0,1,14.35,14.22,13.44,14.95,91,1.5,Rain
5/1/2020 3:00,1,0,1,14.17,14.02,13.44,14.82,91,2.6,Rain
5/1/2020 4:00,4,0,1,14.23,14.08,13.34,14.95,91,1.5,Rain
5/1/2020 5:00,10,0,1,13.01,12.66,11.92,13.71,88,0.89,Rain
5/1/2020 6:00,34,0,1,12.65,12.32,11.84,13.16,90,0,Rain
5/1/2020 7:00,78,0,1,12.54,12.2,10.97,13.16,90,0,Rain
5/1/2020 8:00,70,0,1,12.19,11.81,11.12,13.16,90,1,Rain
5/1/2020 9:00,32,0,1,11.76,11.34,9.97,12.58,90,1,Rain
5/1/2020 10:00,64,0,1,12.06,11.65,10.56,12.85,89,0,Rain
5/1/2020 11:00,114,0,1,12.01,11.54,10.25,12.96,87,1.34,Rain
5/1/2020 12:00,181,0,1,11.55,11.01,10.11,12.21,86,1.79,Rain
5/1/2020 13:00,220,0,1,11.24,10.67,9.69,12.17,86,0.89,Rain
5/1/2020 14:00,238,0,1,11.46,10.93,10.54,12.06,87,0.89,Rain
5/1/2020 15:00,273,0,1,13.37,13.01,12.33,13.85,86,1.34,Rain
5/1/2020 16:00,318,0,1,15.75,15.26,14.55,17.06,72,5.1,Clouds
5/1/2020 17:00,379,0,1,17.52,16.87,16.29,19.37,59,2.24,Rain
5/1/2020 18:00,356,0,1,17.62,16.93,16.67,18.26,57,1.34,Rain
5/1/2020 19:00,293,0,1,17.66,16.92,16.78,18.56,55,3.13,Clouds
5/1/2020 20:00,133,0,1,18.83,18.07,17.44,19.92,50,1.79,Rain
5/1/2020 21:00,76,0,1,17.53,16.72,16.36,18.81,53,2.68,Rain
5/1/2020 22:00,52,0,1,17.54,16.73,16.58,18.16,53,1.79,Clouds
5/1/2020 23:00,30,0,1,17.41,16.59,16.14,17.96,53,1.79,Clouds
5/2/2020 0:00,21,0,0,15.98,15.1,14.69,16.85,56,1.79,Clouds
5/2/2020 1:00,15,0,0,15.18,14.22,13.91,15.85,56,2.24,Clouds
5/2/2020 2:00,9,0,0,14.45,13.54,13.03,14.95,61,1.79,Rain
5/2/2020 3:00,6,0,0,13.66,12.78,12.47,14.27,65,0.89,Clear
5/2/2020 4:00,4,0,0,13.06,12.22,11.92,13.71,69,1.79,Clear
5/2/2020 5:00,17,0,0,12.82,11.99,11.69,13.41,70,0.89,Clear
5/2/2020 6:00,33,0,0,12.24,11.4,11.14,13.14,72,0.45,Clear
5/2/2020 7:00,67,0,0,11.87,11.02,10.58,12.58,73,0.89,Rain
5/2/2020 8:00,98,0,0,11.56,10.68,9.84,12.11,73,0.45,Clear
5/2/2020 9:00,183,0,0,11.58,10.75,9.47,12.96,75,0.45,Clear
5/2/2020 10:00,358,0,0,10.91,9.96,9.47,11.62,73,1.34,Clouds
5/2/2020 11:00,768,0,0,10.87,9.92,9.67,11.85,73,0.45,Clouds
5/2/2020 12:00,840,0,0,12.12,11.19,10.67,13.14,69,1.79,Clouds
5/2/2020 13:00,949,0,0,14.35,13.41,13.56,14.86,60,2.6,Clouds
5/2/2020 14:00,1085,0,0,16.15,15.31,15.41,17.8,57,0.89,Rain
5/2/2020 15:00,1109,0,0,17.84,16.99,16.22,20,50,0.45,Clouds
5/2/2020 16:00,1028,0,0,18.57,17.68,17.85,20.92,46,0.45,Clouds
5/2/2020 17:00,923,0,0,20.43,19.47,18.41,23.26,36,0.89,Rain
5/2/2020 18:00,649,0,0,21.54,20.66,19.97,23.81,35,0.89,Clouds
5/2/2020 19:00,431,0,0,21.88,21.01,20.18,24.47,34,0.89,Clouds
5/2/2020 20:00,209,0,0,22.11,21.29,20.46,24.37,35,1.34,Clouds
5/2/2020 21:00,99,0,0,22.02,21.17,20.51,23.36,34,1.79,Clouds
5/2/2020 22:00,65,0,0,21.76,20.91,20.31,23.34,35,2.68,Clouds
5/2/2020 23:00,62,0,0,21.1,20.26,19.26,22.6,38,1.79,Clouds
5/3/2020 0:00,21,0,0,20.11,19.25,18.89,20.94,41,1.79,Clouds
5/3/2020 1:00,13,0,0,18.59,17.73,16.85,19.62,47,0.45,Rain
5/3/2020 2:00,13,0,0,17.61,16.76,14.84,19.07,51,0.5,Clouds
5/3/2020 3:00,6,0,0,17.1,16.28,15.46,18.51,54,0.89,Clouds
5/3/2020 4:00,6,0,0,16.92,16.18,15.46,17.96,58,0.89,Clouds
5/3/2020 5:00,8,0,0,17.28,16.6,15.85,18.26,59,1.79,Clouds
5/3/2020 6:00,33,0,0,17.43,16.74,16.56,18.16,58,1.79,Clouds
5/3/2020 7:00,69,0,0,16.93,16.27,15.85,17.96,61,0.89,Clouds
5/3/2020 8:00,87,0,0,16.29,15.59,15.46,17.15,62,0.89,Clouds
5/3/2020 9:00,161,0,0,16.27,15.55,15.56,17.14,61,0.45,Clouds
5/3/2020 10:00,133,0,0,16.54,15.92,15.56,17.4,64,1.34,Clouds
5/3/2020 11:00,87,0,0,16.32,15.76,14.97,17.4,67,1,Clouds
5/3/2020 12:00,167,0,0,16.2,15.63,15.11,17.17,67,0.45,Clouds
5/3/2020 13:00,237,0,0,16.66,16.18,15.67,17.7,69,0.45,Rain
5/3/2020 14:00,355,0,0,17.03,16.64,15.85,18.25,71,0.45,Clouds
5/3/2020 15:00,549,0,0,16.18,16.02,15.46,17.78,83,3.6,Rain
5/3/2020 16:00,532,0,0,16.62,16.66,15.85,19.12,89,0.5,Rain
5/3/2020 17:00,437,0,0,18.78,18.93,16.85,21.04,85,0.89,Rain
5/3/2020 18:00,375,0,0,21.59,21.79,18.85,24.37,76,0.89,Rain
5/3/2020 19:00,204,0,0,23.31,23.45,22.51,24.45,67,2.1,Clouds
5/3/2020 20:00,110,0,0,25.19,25.23,24,26.69,56,1.34,Clouds
5/3/2020 21:00,41,0,0,25.27,25.31,24.55,26.59,56,1.79,Rain
5/3/2020 22:00,10,0,0,24.61,24.72,22.85,26.59,61,1.34,Clouds
5/3/2020 23:00,9,0,0,23.74,23.87,22.06,25.48,65,0.45,Clouds
5/4/2020 0:00,0,0,1,22.92,23.07,20.96,24.8,69,1,Rain
5/4/2020 1:00,1,0,1,22.18,22.36,20.85,23.69,73,1,Rain
5/4/2020 2:00,2,0,1,20.03,20.31,18.44,22.05,85,0.45,Thunderstorm
5/4/2020 2:00,2,0,1,20.03,20.31,18.44,22.05,85,0.45,Rain
5/4/2020 3:00,4,0,1,18.62,18.86,17.78,19.82,89,2.6,Rain
5/4/2020 3:00,4,0,1,18.62,18.86,17.78,19.82,89,2.6,Thunderstorm
5/4/2020 3:00,4,0,1,18.62,18.86,17.78,19.82,89,2.6,Mist
5/4/2020 4:00,2,0,1,18.1,18.29,17.23,19.27,89,1.5,Mist
5/4/2020 4:00,2,0,1,18.1,18.29,17.23,19.27,89,1.5,Rain
5/4/2020 4:00,2,0,1,18.1,18.29,17.23,19.27,89,1.5,Thunderstorm
5/4/2020 5:00,22,0,1,17.64,17.84,16.85,18.71,91,2.1,Rain
5/4/2020 5:00,22,0,1,17.64,17.84,16.85,18.71,91,2.1,Mist
5/4/2020 6:00,55,0,1,17.28,17.44,16.36,18.16,91,1,Rain
5/4/2020 7:00,94,0,1,17.13,17.27,16.36,18.16,91,0,Rain
5/4/2020 8:00,107,0,1,17.05,17.19,16.22,17.73,91,0,Rain
5/4/2020 9:00,87,0,1,17.24,17.34,15.81,17.96,89,1.34,Rain
5/4/2020 10:00,110,0,1,17.08,17.12,15.56,18.16,87,1.79,Rain
5/4/2020 11:00,156,0,1,16.75,16.7,15,17.85,85,1.34,Clouds
5/4/2020 12:00,235,0,1,17.63,17.46,15.23,18.85,77,1.34,Rain
5/4/2020 13:00,196,0,1,18.66,18.04,17.78,19.26,56,4.1,Clouds
5/4/2020 14:00,267,0,1,20.02,19.3,19.07,20.96,47,2.68,Clouds
5/4/2020 15:00,314,0,1,20.82,20.03,19.55,22.25,41,2.68,Clouds
5/4/2020 16:00,362,0,1,21.61,20.77,20.97,22.23,36,4.1,Clouds
5/4/2020 17:00,509,0,1,21.88,21.09,20.74,22.89,37,2.68,Clouds
5/4/2020 18:00,515,0,1,22.49,21.71,21.29,23.85,35,2.24,Clouds
5/4/2020 19:00,377,0,1,22.27,21.47,20.97,23.16,35,1.79,Clear
5/4/2020 20:00,163,0,1,21.54,20.61,20.54,22.58,33,2.68,Clouds
5/4/2020 21:00,62,0,1,21.51,20.55,19.97,22.06,32,2.24,Clouds
5/4/2020 22:00,54,0,1,20.42,19.25,19.64,20.92,28,4.6,Clouds
5/4/2020 23:00,24,0,1,19.04,17.78,17.97,19.8,30,10.8,Clouds
5/5/2020 0:00,11,0,1,17.93,16.67,16.69,18.71,34,3.58,Clouds
5/5/2020 1:00,2,0,1,16.65,15.39,14.97,17.6,39,1.34,Clouds
5/5/2020 2:00,2,0,1,15.18,13.9,13.81,16.06,44,0.89,Clouds
5/5/2020 3:00,3,0,1,14.39,13.14,11.97,15.61,48,0.45,Clouds
5/5/2020 4:00,6,0,1,13.44,12.15,11.34,14.51,50,1.34,Clouds
5/5/2020 5:00,24,0,1,13,11.66,10.97,13.71,50,1.34,Clouds
5/5/2020 6:00,53,0,1,12.33,10.98,10.97,13.16,52,1.34,Clouds
5/5/2020 7:00,124,0,1,11.83,10.48,10.44,12.61,54,1.34,Clouds
5/5/2020 8:00,111,0,1,11.06,9.68,8.94,12.05,56,0.89,Clouds
5/5/2020 9:00,104,0,1,10.48,9.1,8.94,11.21,58,0.89,Clouds
5/5/2020 10:00,98,0,1,10.09,8.7,8.34,10.94,59,0.45,Clouds
5/5/2020 11:00,112,0,1,10.16,8.77,8.56,10.91,59,0.45,Clouds
5/5/2020 12:00,164,0,1,10.65,9.29,9.12,11.11,58,0.45,Clouds
5/5/2020 13:00,165,0,1,11.62,10.22,9.97,12.41,53,1.5,Clouds
5/5/2020 14:00,150,0,1,12.77,11.33,11.78,13.91,47,0.45,Clouds
5/5/2020 15:00,187,0,1,13.58,12.19,12.45,14.62,46,0.89,Clouds
5/5/2020 16:00,204,0,1,13.89,12.56,12.64,14.8,47,0.89,Clouds
5/5/2020 17:00,294,0,1,14.53,13.27,12.64,15.18,47,0.45,Clouds
5/5/2020 18:00,302,0,1,14.62,13.34,12.94,15.51,46,0.45,Clouds
5/5/2020 19:00,185,0,1,14.79,13.5,13.44,15.74,45,0.45,Clouds
5/5/2020 20:00,42,0,1,14.7,13.48,13.44,15.74,48,0.89,Clouds
5/5/2020 21:00,13,0,1,14.7,13.51,13.44,15.74,49,0.45,Clouds
5/5/2020 22:00,8,0,1,14.52,13.41,13.44,15.51,53,0.45,Rain
5/5/2020 23:00,10,0,1,13.9,12.83,12.33,15.18,57,2.6,Clouds
5/6/2020 0:00,8,0,1,12.87,12.07,11.12,14.62,71,3.1,Rain
5/6/2020 1:00,8,0,1,10.48,9.67,9.45,12.05,80,0.45,Rain
5/6/2020 2:00,0,0,1,9.54,9.12,8.58,10.94,86,1.5,Rain
5/6/2020 2:00,0,0,1,9.54,9.12,8.58,10.94,86,1.5,Mist
5/6/2020 3:00,3,0,1,9.74,9.74,8.58,10.51,86,0,Rain
5/6/2020 4:00,6,0,1,9.94,9.94,8.89,11.06,86,1,Drizzle
5/6/2020 4:00,6,0,1,9.94,9.94,8.89,11.06,86,1,Rain
5/6/2020 5:00,20,0,1,9.87,9.87,8.89,10.51,87,0,Drizzle
5/6/2020 5:00,20,0,1,9.87,9.87,8.89,10.51,87,0,Rain
5/6/2020 6:00,31,0,1,9.83,9.83,8.44,10.51,88,1,Drizzle
5/6/2020 6:00,31,0,1,9.83,9.83,8.44,10.51,88,1,Mist
5/6/2020 7:00,44,0,1,9.75,9.36,8.44,10.38,89,1.5,Drizzle
5/6/2020 7:00,44,0,1,9.75,9.36,8.44,10.38,89,1.5,Rain
5/6/2020 8:00,41,0,1,9.87,9.87,8.44,10.51,89,0.45,Rain
5/6/2020 9:00,29,0,1,9.88,9.51,8.44,10.51,89,1.5,Rain
5/6/2020 10:00,41,0,1,10.24,9.62,8.94,11.06,88,2.6,Clouds
5/6/2020 11:00,54,0,1,10.59,10.05,8.97,11.29,90,2.1,Drizzle
5/6/2020 11:00,54,0,1,10.59,10.05,8.97,11.29,90,2.1,Mist
5/6/2020 11:00,54,0,1,10.59,10.05,8.97,11.29,90,2.1,Rain
5/6/2020 12:00,48,0,1,10.4,9.85,8.97,11.06,90,0.45,Rain
5/6/2020 12:00,48,0,1,10.4,9.85,8.97,11.06,90,0.45,Mist
5/6/2020 13:00,50,0,1,10.66,10.13,9.44,11.62,90,1.5,Drizzle
5/6/2020 13:00,50,0,1,10.66,10.13,9.44,11.62,90,1.5,Mist
5/6/2020 13:00,50,0,1,10.66,10.13,9.44,11.62,90,1.5,Rain
5/6/2020 14:00,56,0,1,10.76,10.22,9.69,11.62,89,1.5,Mist
5/6/2020 14:00,56,0,1,10.76,10.22,9.69,11.62,89,1.5,Rain
5/6/2020 15:00,78,0,1,11.47,11,10.44,11.85,89,0.45,Drizzle
5/6/2020 15:00,78,0,1,11.47,11,10.44,11.85,89,0.45,Mist
5/6/2020 15:00,78,0,1,11.47,11,10.44,11.85,89,0.45,Rain
5/6/2020 16:00,139,0,1,12.27,11.85,10.64,13.16,88,0.45,Clouds
5/6/2020 17:00,190,0,1,12.13,11.64,10.44,12.96,86,0.45,Rain
5/6/2020 18:00,231,0,1,13.35,12.91,11.96,14.92,83,0.45,Rain
5/6/2020 19:00,165,0,1,12.22,11.69,9.97,12.96,84,1.79,Rain
5/6/2020 20:00,78,0,1,12.83,12.15,11.4,13.69,76,2.68,Rain
5/6/2020 21:00,31,0,1,12.93,12.05,11.24,13.51,68,2.68,Clouds
5/6/2020 22:00,24,0,1,13,11.97,10.97,13.85,62,3.13,Rain
5/6/2020 23:00,10,0,1,11.49,10.26,9.97,12.06,60,2.68,Clouds
5/7/2020 0:00,2,0,1,10.42,9.16,9.14,10.96,63,2.24,Clouds
5/7/2020 1:00,1,0,1,9.29,7.86,8.03,9.86,69,2.68,Clouds
5/7/2020 2:00,1,0,1,8.55,8.18,7.47,8.91,77,1.34,Clouds
5/7/2020 3:00,2,0,1,8.29,7.4,7.47,8.85,80,1.79,Rain
5/7/2020 4:00,8,0,1,7.93,6.98,6.92,8.61,87,1.79,Rain
5/7/2020 5:00,21,0,1,7.87,7.87,6.78,8.61,87,0.89,Rain
5/7/2020 6:00,48,0,1,7.85,7.39,6.78,8.51,86,1.34,Clouds
5/7/2020 7:00,110,0,1,7.53,7.53,6.36,8.31,85,0.89,Clouds
5/7/2020 8:00,138,0,1,7.08,7.08,5.81,7.91,84,0.45,Clouds
5/7/2020 9:00,106,0,1,6.7,6.7,5.25,7.41,83,0.89,Clouds
5/7/2020 10:00,107,0,1,6.69,6.69,4.74,7.96,87,0.45,Clouds
5/7/2020 11:00,137,0,1,6.81,6.21,5.02,7.85,80,1.34,Clear
5/7/2020 12:00,213,0,1,8.21,7.8,6.78,9.26,72,1.34,Clear
5/7/2020 13:00,224,0,1,10.39,9.08,9.12,10.96,61,1.79,Clear
5/7/2020 14:00,245,0,1,12.55,11.24,11.59,13.36,53,1.79,Clouds
5/7/2020 15:00,302,0,1,13.95,12.55,12.89,14.73,44,1.79,Clouds
5/7/2020 16:00,383,0,1,15.47,14.01,14.62,16.69,36,1.79,Rain
5/7/2020 17:00,579,0,1,16.51,15.08,14.97,17.8,33,2.24,Clouds
5/7/2020 18:00,560,0,1,17.44,16.05,15.97,19.2,31,1.79,Clear
5/7/2020 19:00,388,0,1,18.43,17.03,16.85,20.31,27,1.79,Clouds
5/7/2020 20:00,187,0,1,18.99,17.6,17.96,20.67,25,1.79,Clouds
5/7/2020 21:00,88,0,1,19.8,18.49,18.51,21.04,25,1.34,Clouds
5/7/2020 22:00,50,0,1,19.82,18.51,18.97,20.94,25,1.34,Clouds
5/7/2020 23:00,35,0,1,19.71,18.42,17.97,20.51,26,0.89,Clouds
5/8/2020 0:00,10,0,1,18.21,16.84,16.69,18.84,29,0.89,Clouds
5/8/2020 1:00,3,0,1,16.49,15.13,14.73,17.73,36,1,Clouds
5/8/2020 2:00,6,0,1,15.02,13.67,13.09,16.62,42,1.5,Clouds
5/8/2020 3:00,4,0,1,14.4,12.99,12.53,15.74,42,0.45,Clouds
5/8/2020 4:00,9,0,1,14.52,13.05,12.53,15.74,39,0.89,Clouds
5/8/2020 5:00,24,0,1,14.09,12.63,11.14,15.18,41,0.45,Clouds
5/8/2020 6:00,43,0,1,13.49,12.07,10.84,14.62,45,1.5,Clear
5/8/2020 7:00,94,0,1,12.72,11.3,10.31,14.62,48,0.45,Clear
5/8/2020 8:00,123,0,1,12.57,11.11,10.31,14.07,47,0.89,Clouds
5/8/2020 9:00,105,0,1,12.44,11.07,10.58,14.07,51,0,Clouds
5/8/2020 10:00,159,0,1,12.65,11.38,10.29,14.07,54,1.5,Clouds
5/8/2020 11:00,156,0,1,12.85,11.65,10.48,14.07,56,2.6,Clouds
5/8/2020 12:00,197,0,1,13.41,12.27,11.69,14.62,56,0.45,Clouds
5/8/2020 13:00,181,0,1,14.97,13.91,14.41,15.92,53,0.89,Clouds
5/8/2020 14:00,119,0,1,16.67,15.72,15.81,17.53,51,0.89,Clouds
5/8/2020 15:00,101,0,1,17.86,16.93,16.34,18.85,47,2.24,Clouds
5/8/2020 16:00,81,0,1,18.66,17.65,16.97,19.86,41,2.68,Clouds
5/8/2020 17:00,105,0,1,18.8,17.75,17.44,19.86,39,2.68,Clouds
5/8/2020 18:00,97,0,1,18.6,17.69,16.69,19.39,45,2.24,Clouds
5/8/2020 19:00,91,0,1,16.81,16.17,13.97,18.14,62,1.34,Rain
5/8/2020 20:00,57,0,1,16.4,15.77,14.97,17.06,64,0.89,Rain
5/8/2020 21:00,21,0,1,15.33,14.72,13.84,16.29,69,2.24,Rain
5/8/2020 22:00,13,0,1,14.01,13.4,12.89,14.51,74,1.34,Rain
5/8/2020 23:00,19,0,1,12.93,12.39,11.78,13.51,81,0.89,Rain
5/9/2020 0:00,24,0,0,13.07,12.55,11.92,13.84,81,0.45,Rain
5/9/2020 1:00,6,0,0,9.22,8.09,8.44,9.82,85,2.24,Rain
5/9/2020 2:00,6,0,0,9.01,7.84,8.03,9.61,89,2.24,Rain
5/9/2020 3:00,3,0,0,6.07,3.7,4.69,6.71,78,3.13,Rain
5/9/2020 4:00,5,0,0,5.29,3.93,4.12,6.11,68,1.79,Rain
5/9/2020 5:00,13,0,0,4.83,3.4,3.56,5.71,65,1.79,Rain
5/9/2020 6:00,26,0,0,4.37,2,3.03,4.95,60,2.68,Rain
5/9/2020 7:00,43,0,0,3.57,1.94,2.47,4.39,58,1.79,Rain
5/9/2020 8:00,79,0,0,3.57,1.94,1.97,4.41,56,1.79,Clear
5/9/2020 9:00,85,0,0,2.91,1.8,1.94,3.28,57,1.34,Rain
5/9/2020 10:00,158,0,0,2.68,2.68,1.36,3.41,54,0.89,Clouds
5/9/2020 11:00,181,0,0,2.84,2.84,1.36,3.61,51,0.89,Rain
5/9/2020 12:00,271,0,0,3.66,1.56,2.47,4.25,47,2.24,Clouds
5/9/2020 13:00,266,0,0,4.69,1.47,3.54,5.85,42,4.02,Clouds
5/9/2020 14:00,323,0,0,5.75,3.64,4,6.85,40,2.68,Clouds
5/9/2020 15:00,336,0,0,7.09,4.66,5.97,8.09,37,3.58,Rain
5/9/2020 16:00,257,0,0,7.67,5.93,6.94,8.91,36,2.68,Clouds
5/9/2020 17:00,269,0,0,8.89,6.85,7.14,10.31,37,3.58,Clouds
5/9/2020 18:00,206,0,0,9.38,7.45,7.94,11.14,37,3.58,Clouds
5/9/2020 19:00,171,0,0,10.05,8.1,8.44,11.42,38,2.68,Clouds
5/9/2020 20:00,75,0,0,9.84,8.52,7.97,11.42,40,2.68,Clouds
5/9/2020 21:00,46,0,0,9.7,7.84,8.58,11.29,39,3.58,Clouds
5/9/2020 22:00,38,0,0,9.94,8.63,8.62,11.42,33,2.68,Clouds
5/9/2020 23:00,26,0,0,9.51,7.85,8.36,9.95,33,3.13,Clouds
5/10/2020 0:00,16,0,0,8.23,6.93,6.74,8.91,35,2.24,Clouds
5/10/2020 1:00,7,0,0,7.07,7.07,5.81,7.81,40,0.89,Clouds
5/10/2020 2:00,6,0,0,6.34,6.34,3.54,7.31,45,0.5,Clear
5/10/2020 3:00,4,0,0,5.88,5.88,1.24,7.96,55,0.5,Clear
5/10/2020 4:00,6,0,0,5.79,5.79,0.54,7.73,59,1,Clear
5/10/2020 5:00,7,0,0,4.91,4.91,-0.06,6.85,63,0.45,Clear
5/10/2020 6:00,24,0,0,5.16,5.16,-0.56,6.85,60,0.89,Clear
5/10/2020 7:00,47,0,0,4.96,4.96,-0.26,6.29,63,0.45,Clear
5/10/2020 8:00,85,0,0,4.89,4.89,1.9,6.29,60,0.45,Clear
5/10/2020 9:00,141,0,0,4.87,4.87,2.45,6.29,58,0.89,Clear
5/10/2020 10:00,201,0,0,4.93,4.93,2.45,6.29,62,0.89,Clouds
5/10/2020 11:00,333,0,0,5.37,5.37,2.8,6.85,58,0.45,Clouds
5/10/2020 12:00,507,0,0,7.49,7.49,5.94,9.07,52,0.45,Clouds
5/10/2020 13:00,628,0,0,9.86,7.78,8.44,10.85,41,4.1,Clouds
5/10/2020 14:00,784,0,0,12.09,10.37,10.67,13.36,39,1.34,Rain
5/10/2020 15:00,724,0,0,13.45,11.76,12.33,14.8,35,1.79,Clear
5/10/2020 16:00,676,0,0,14.9,13.26,13.71,16.42,31,2.24,Clouds
5/10/2020 17:00,595,0,0,16.16,14.69,14.94,18.26,33,2.68,Clouds
5/10/2020 18:00,446,0,0,17.06,15.63,14.97,18.91,31,2.24,Clouds
5/10/2020 19:00,278,0,0,17.43,16.04,15.97,18.91,31,2.24,Clouds
5/10/2020 20:00,154,0,0,18,16.64,16.64,19.2,30,2.24,Clouds
5/10/2020 21:00,82,0,0,18.08,16.75,16.96,18.91,31,3.58,Clouds
5/10/2020 22:00,44,0,0,18.18,16.86,17.31,19.27,31,1.79,Clouds
5/10/2020 23:00,32,0,0,18.17,16.83,17.24,18.89,30,2.24,Clouds
5/11/2020 0:00,6,0,1,17.1,15.81,15.85,18.16,36,0.45,Clouds
5/11/2020 1:00,7,0,1,15.29,14.02,13.85,16.85,44,1.5,Clouds
5/11/2020 2:00,5,0,1,14.28,12.99,12.69,16.29,47,0,Clear
5/11/2020 3:00,5,0,1,13.89,12.64,11.69,15.74,50,2.6,Clouds
5/11/2020 4:00,2,0,1,13.53,12.35,11.9,15.18,54,3.6,Clouds
5/11/2020 5:00,11,0,1,13.1,11.98,10.79,14.62,58,0.45,Clouds
5/11/2020 6:00,37,0,1,12.22,11.12,10.31,13.51,62,2.1,Clouds
5/11/2020 7:00,89,0,1,11.91,10.8,9.75,12.96,63,0,Clouds
5/11/2020 8:00,118,0,1,11.79,10.75,9.92,13.51,66,1,Clouds
5/11/2020 9:00,111,0,1,11.76,10.74,9.47,12.96,67,2.1,Clouds
5/11/2020 10:00,94,0,1,10.63,9.76,7.97,11.62,77,1,Rain
5/11/2020 11:00,109,0,1,10.49,9.71,7.97,11.31,81,0.45,Rain
5/11/2020 12:00,163,0,1,11.43,10.64,9.67,12.17,77,0.45,Clouds
5/11/2020 13:00,141,0,1,13.01,11.99,11.78,13.85,62,2.24,Clouds
5/11/2020 14:00,137,0,1,13.7,12.3,12.69,14.39,45,2.24,Clouds
5/11/2020 15:00,178,0,1,13.89,12.48,12.74,14.39,44,2.68,Rain
5/11/2020 16:00,216,0,1,14.72,13.34,13.8,15.85,42,1.79,Clouds
5/11/2020 17:00,252,0,1,15.08,13.77,13.58,16.56,43,1.79,Clouds
5/11/2020 18:00,272,0,1,15.15,13.84,13.94,15.85,43,3.13,Clouds
5/11/2020 19:00,161,0,1,15.2,13.79,13.97,16.04,39,4.02,Clouds
5/11/2020 20:00,58,0,1,14.76,13.36,12.97,15.74,41,2.68,Clouds
5/11/2020 21:00,35,0,1,13.76,12.26,12.97,14.37,41,2.24,Clouds
5/11/2020 22:00,34,0,1,13.07,11.58,11.94,14.37,44,2.68,Clouds
5/11/2020 23:00,18,0,1,12.55,10.98,10.97,13.26,43,3.13,Clouds
5/12/2020 0:00,5,0,1,11.09,9.56,9.69,11.85,50,3.13,Clouds
5/12/2020 1:00,6,0,1,9.84,8.52,8.58,10.85,53,2.68,Clouds
5/12/2020 2:00,2,0,1,9.09,7.94,8.03,9.82,53,2.24,Clouds
5/12/2020 3:00,5,0,1,9,8.22,7.97,9.41,52,1.79,Clouds
5/12/2020 4:00,5,0,1,9.04,8.26,7.89,9.39,52,1.79,Clouds
5/12/2020 5:00,24,0,1,8.6,7.75,7.45,9.27,55,1.79,Clouds
5/12/2020 6:00,55,0,1,8.4,8.4,7.33,8.84,56,0.89,Clouds
5/12/2020 7:00,101,0,1,7.99,7.99,6.44,8.71,57,0.45,Clouds
5/12/2020 8:00,108,0,1,7.2,7.2,5.81,8.16,60,0.45,Clouds
5/12/2020 9:00,91,0,1,6.82,6.82,5.02,7.41,62,0.45,Clouds
5/12/2020 10:00,93,0,1,6.51,6.51,4.47,7.41,64,0.45,Clouds
5/12/2020 11:00,116,0,1,7.11,7.11,5.58,7.73,63,0.45,Clouds
5/12/2020 12:00,168,0,1,8.22,8.22,6.9,8.85,59,0.89,Clouds
5/12/2020 13:00,176,0,1,9.49,9.49,7.97,10.36,55,0.89,Clouds
5/12/2020 14:00,216,0,1,11.35,9.87,9.55,12.96,51,1.34,Clouds
5/12/2020 15:00,219,0,1,11.92,10.42,10.67,12.96,48,2.24,Clouds
5/12/2020 16:00,279,0,1,12.29,10.78,11.44,12.96,46,2.24,Clouds
5/12/2020 17:00,388,0,1,13.44,11.91,11.97,14.37,41,2.68,Clouds
5/12/2020 18:00,384,0,1,14.72,13.21,13.26,16.04,37,2.68,Clouds
5/12/2020 19:00,295,0,1,15.37,13.88,13.64,16.98,35,2.68,Clouds
5/12/2020 20:00,175,0,1,16.2,14.71,14.73,17.7,32,1.34,Clouds
5/12/2020 21:00,61,0,1,16.79,15.28,15.49,17.7,29,1.79,Clouds
5/12/2020 22:00,28,0,1,16.64,15.09,15.54,18.09,28,2.68,Clouds
5/12/2020 23:00,28,0,1,16.54,14.98,14.97,17.4,28,1.79,Clouds
5/13/2020 0:00,9,0,1,15.41,13.82,13.91,16.29,31,1.34,Clouds
5/13/2020 1:00,4,0,1,13.68,12.07,12.15,14.62,37,0.45,Clouds
